player_id,time_id,skill_mean,skill_lwr,skill_upr,username,month
1,19,1849.4073576543854,1798.6848883564694,1900.6455046497388,abomohamad222,2023-08-01
1,20,1848.01208173397,1803.5974644532193,1892.148921880648,abomohamad222,2023-09-01
1,21,1846.411886042774,1811.4381891089686,1880.9285010249066,abomohamad222,2023-10-01
1,22,1848.7042504127971,1811.7029548615585,1884.2751978682807,abomohamad222,2023-11-01
1,23,1842.0988793144315,1802.1081695647297,1881.6425103184547,abomohamad222,2023-12-01
1,24,1841.983094600817,1794.9088514283003,1889.397039998479,abomohamad222,2024-01-01
1,25,1841.862739996749,1793.5562816449687,1892.6595514153041,abomohamad222,2024-02-01
1,26,1841.5872640107639,1789.9763921702536,1894.9718397589352,abomohamad222,2024-03-01
1,27,1841.2881153353555,1788.3873945276753,1894.9634907715247,abomohamad222,2024-04-01
1,28,1840.890586956008,1786.90490928814,1896.2031101172374,abomohamad222,2024-05-01
1,29,1840.4033820736513,1784.2879879655798,1897.09628208698,abomohamad222,2024-06-01
1,30,1840.0693997797484,1783.7447635428566,1896.8042506620675,abomohamad222,2024-07-01
1,31,1839.8990711259846,1784.0559969415085,1895.2900383311805,abomohamad222,2024-08-01
1,32,1839.3363005825188,1788.3533881584688,1891.0183300606616,abomohamad222,2024-09-01
1,33,1838.7825308806412,1791.3840919075258,1887.211553982201,abomohamad222,2024-10-01
1,34,1838.4565171424822,1795.2296761486077,1882.1145040517797,abomohamad222,2024-11-01
1,35,1838.0365736038116,1804.1650496851871,1872.8240868378523,abomohamad222,2024-12-01
1,36,1837.7997061676147,1818.2986367251501,1856.6741262873775,abomohamad222,2025-01-01
1,37,1838.218629471774,1818.2113186562913,1858.5025942623938,abomohamad222,2025-02-01
1,38,1844.023197240817,1822.8998931987853,1866.6811713105292,abomohamad222,2025-03-01
1,39,1837.5727468532577,1819.3472604350936,1855.867483549303,abomohamad222,2025-04-01
1,40,1836.2464212631887,1818.4699069776125,1852.814583814282,abomohamad222,2025-05-01
1,41,1838.6617542702106,1823.5737566747348,1854.0459262747804,abomohamad222,2025-06-01
1,42,1840.249847226918,1818.1945713091836,1862.7157741410322,abomohamad222,2025-07-01
1,43,1838.4852148288046,1802.6503314049994,1875.8253838942417,abomohamad222,2025-08-01
1,44,1836.7756501250797,1793.2129704215001,1881.4239784131878,abomohamad222,2025-09-01
1,45,1834.8504146874488,1782.634022668735,1887.8601217040368,abomohamad222,2025-10-01
1,46,1833.1801260698278,1774.4215919799208,1889.5484296047753,abomohamad222,2025-11-01
1,47,1831.4991895097842,1767.7202190983373,1895.6494207332435,abomohamad222,2025-12-01
2,0,1831.2312532303238,1710.1846707565912,1985.4134487708247,adi_lexus,2022-01-01
2,1,1831.8515798670978,1714.8302866100416,1965.4760157670087,adi_lexus,2022-02-01
2,2,1832.7835109960306,1720.8854977945525,1955.2002522768287,adi_lexus,2022-03-01
2,3,1833.0531506315888,1724.163917018075,1948.9974098055313,adi_lexus,2022-04-01
2,4,1834.0483878977902,1723.9913358740775,1946.2253137855494,adi_lexus,2022-05-01
2,5,1834.8296228791892,1727.5560277785335,1944.6901945630943,adi_lexus,2022-06-01
2,6,1835.8404762772425,1725.7905474971503,1944.1569268613448,adi_lexus,2022-07-01
2,7,1836.501473854389,1728.600284857079,1939.0108722239743,adi_lexus,2022-08-01
2,8,1837.2518754905395,1733.221699955852,1938.2719184566186,adi_lexus,2022-09-01
2,9,1838.714574572695,1737.0792920550934,1936.2045492871916,adi_lexus,2022-10-01
2,10,1839.6090588451195,1741.8367370412354,1933.58603608131,adi_lexus,2022-11-01
2,11,1840.4629487301022,1743.1198711683007,1933.8053053522524,adi_lexus,2022-12-01
2,12,1841.6137121831564,1748.099571445521,1929.5004480886414,adi_lexus,2023-01-01
2,13,1842.4335158170913,1749.4605788359675,1930.0754065282897,adi_lexus,2023-02-01
2,14,1843.2895028937776,1753.7778837929407,1931.6209466452403,adi_lexus,2023-03-01
2,15,1844.2044390561732,1757.0866905848466,1928.5901177871633,adi_lexus,2023-04-01
2,16,1845.1943373129232,1762.2964990583923,1924.024460873568,adi_lexus,2023-05-01
2,17,1846.1170709749053,1769.783063444643,1922.3859887668125,adi_lexus,2023-06-01
2,18,1847.0442253611145,1775.9889962045913,1920.6422392574223,adi_lexus,2023-07-01
2,19,1848.1636840247338,1780.9323455532237,1917.8342704226511,adi_lexus,2023-08-01
2,20,1849.01553172037,1785.5344866834478,1912.7547248253697,adi_lexus,2023-09-01
2,21,1850.1455431970323,1795.7164086750217,1906.2894665837166,adi_lexus,2023-10-01
2,22,1850.8338273830225,1801.594145074629,1901.827754243005,adi_lexus,2023-11-01
2,23,1851.292200736895,1810.0970439180082,1893.503089221849,adi_lexus,2023-12-01
2,24,1851.5903509513992,1823.5119587410188,1880.8403830247946,adi_lexus,2024-01-01
2,25,1857.807866843402,1829.9710635014687,1885.8891256914203,adi_lexus,2024-02-01
2,26,1868.6762905802032,1850.6475613345956,1886.7535092008934,adi_lexus,2024-03-01
2,27,1865.7890808492793,1854.0118326558563,1877.3867498888617,adi_lexus,2024-04-01
2,28,1880.719611614491,1861.0089732481492,1900.3567589957786,adi_lexus,2024-05-01
2,29,1884.4769222585276,1851.82628070152,1918.4727209164614,adi_lexus,2024-06-01
2,30,1888.605339531565,1845.3796882582556,1931.2401175839598,adi_lexus,2024-07-01
2,31,1893.0161067369954,1846.267326455926,1938.8608113339394,adi_lexus,2024-08-01
2,32,1897.7304188285257,1848.8326801436729,1945.4774893193025,adi_lexus,2024-09-01
2,33,1902.6403066745224,1852.386012894129,1953.5029230193602,adi_lexus,2024-10-01
2,34,1908.1029133518707,1858.6179460460282,1957.2566084539542,adi_lexus,2024-11-01
2,35,1914.0455849421323,1868.2514988862843,1959.6720951676707,adi_lexus,2024-12-01
2,36,1921.15336066146,1878.868868514385,1963.9442767696257,adi_lexus,2025-01-01
2,37,1916.3204223040107,1873.2604228443013,1959.48225431372,adi_lexus,2025-02-01
2,38,1912.0679218468217,1871.7573913916774,1954.1189803031036,adi_lexus,2025-03-01
2,39,1901.6930771748205,1863.2994600012717,1941.6015763120995,adi_lexus,2025-04-01
2,40,1891.565275183143,1858.8955235050678,1926.558444468726,adi_lexus,2025-05-01
2,41,1881.9180930342905,1861.9045417134746,1901.426853186787,adi_lexus,2025-06-01
2,42,1867.4601200211487,1850.205827118823,1884.5831136428035,adi_lexus,2025-07-01
2,43,1838.7224814639085,1820.1680238823826,1857.088480319114,adi_lexus,2025-08-01
2,44,1835.6653957559295,1809.788677580256,1861.3937200653854,adi_lexus,2025-09-01
2,45,1832.2019749562692,1818.0713355140497,1846.228781007001,adi_lexus,2025-10-01
2,46,1838.9075611300077,1827.2195172566435,1850.2957444325184,adi_lexus,2025-11-01
2,47,1866.96907164267,1849.9486499364768,1883.9294650624643,adi_lexus,2025-12-01
3,0,1852.666106782309,1805.847185459901,1900.7678120376656,ainruk,2022-01-01
3,1,1850.2118790828126,1810.2003747585195,1891.444804513837,ainruk,2022-02-01
3,2,1847.6241266611496,1817.5902230382935,1877.68996061304,ainruk,2022-03-01
3,3,1868.3169984536553,1834.9429800412975,1903.3333777818716,ainruk,2022-04-01
3,4,1865.957182527061,1829.6754202906013,1901.7510764203912,ainruk,2022-05-01
3,5,1863.8153079632652,1828.8712212167238,1898.534085078118,ainruk,2022-06-01
3,6,1865.234189648901,1830.158633643253,1899.3061392126012,ainruk,2022-07-01
3,7,1872.1257602962403,1835.1116786865255,1912.2792460686335,ainruk,2022-08-01
3,8,1857.5826336522057,1822.6642036901344,1895.522287620416,ainruk,2022-09-01
3,9,1844.3015352713305,1813.8934335702359,1876.5544044541937,ainruk,2022-10-01
3,10,1837.3543295124598,1806.3830093072625,1868.1328970635764,ainruk,2022-11-01
3,11,1830.1348525864037,1810.1884958376759,1850.4253635014027,ainruk,2022-12-01
3,12,1845.8951380095536,1828.4083302238773,1863.2435062735774,ainruk,2023-01-01
3,13,1848.753192725352,1828.3893148229188,1869.0366012977258,ainruk,2023-02-01
3,14,1855.8678877211005,1824.9858005767976,1888.6202539164094,ainruk,2023-03-01
3,15,1863.1270880055572,1825.3038875098084,1903.438932324605,ainruk,2023-04-01
3,16,1863.714733692804,1822.0730585065703,1907.7597798338184,ainruk,2023-05-01
3,17,1864.0469037763883,1818.2082075467663,1911.2282173970093,ainruk,2023-06-01
3,18,1863.9083130014799,1813.9548626874591,1915.9213084138723,ainruk,2023-07-01
3,19,1863.5472297246079,1809.5974994868345,1917.3080522868129,ainruk,2023-08-01
3,20,1863.6501600011381,1808.8780197834474,1919.416906259974,ainruk,2023-09-01
3,21,1863.3927914139426,1809.146009124779,1918.417522226369,ainruk,2023-10-01
3,22,1863.4880587321609,1810.404804122113,1916.5165474840167,ainruk,2023-11-01
3,23,1863.7170970077852,1813.28631588323,1915.6976551457835,ainruk,2023-12-01
3,24,1863.2409442421147,1814.0576942847401,1911.8150576937373,ainruk,2024-01-01
3,25,1867.1890645530443,1818.2311231948997,1915.708567285997,ainruk,2024-02-01
3,26,1873.972273683525,1823.0316838287831,1925.1439013976067,ainruk,2024-03-01
3,27,1880.2932023197216,1827.1422529267845,1934.4565191433887,ainruk,2024-04-01
3,28,1887.098101261173,1831.0063797622538,1943.6966435228107,ainruk,2024-05-01
3,29,1894.0064553937648,1840.4003397616214,1948.8109405653454,ainruk,2024-06-01
3,30,1901.4733928254934,1849.534310874991,1953.6344034983101,ainruk,2024-07-01
3,31,1909.4577904486628,1858.8560692670158,1958.1340435489253,ainruk,2024-08-01
3,32,1896.8143058179924,1847.7430862329907,1944.5696987656336,ainruk,2024-09-01
3,33,1884.952699459233,1838.0343333919254,1930.7954085226947,ainruk,2024-10-01
3,34,1888.2556232281017,1838.399308752674,1937.5634607793934,ainruk,2024-11-01
3,35,1885.5318472703373,1829.0385031477988,1940.6159951697878,ainruk,2024-12-01
3,36,1882.747105902011,1817.696930991547,1942.2489477517772,ainruk,2025-01-01
3,37,1880.5206952546005,1809.147386463672,1946.566662150488,ainruk,2025-02-01
3,38,1878.3707294327414,1806.7934750842992,1947.621326651881,ainruk,2025-03-01
3,39,1876.2875103259344,1801.0699771776392,1951.7217879140017,ainruk,2025-04-01
3,40,1874.2953452712272,1796.0896271080715,1951.923672298033,ainruk,2025-05-01
3,41,1872.4155597797874,1792.7897330898477,1953.3495514469091,ainruk,2025-06-01
3,42,1870.3153152700547,1787.9426381140013,1954.6539717774199,ainruk,2025-07-01
3,43,1868.5965850041428,1782.3003355854537,1955.956920397833,ainruk,2025-08-01
3,44,1867.18535885436,1776.760267965098,1956.0759408687238,ainruk,2025-09-01
3,45,1865.3831555878821,1771.5048691774343,1958.021369181587,ainruk,2025-10-01
3,46,1863.5611629634102,1766.1113735605393,1958.3647558518587,ainruk,2025-11-01
3,47,1862.0979998048695,1763.0279518169875,1957.061934280877,ainruk,2025-12-01
4,0,1813.8472488725672,1789.9740396900108,1837.7267868870615,ajedrezminero56,2022-01-01
4,1,1818.1072645011886,1797.3104459344042,1839.240061758446,ajedrezminero56,2022-02-01
4,2,1815.2458969418117,1794.8071026331857,1835.0423679232626,ajedrezminero56,2022-03-01
4,3,1813.1457707593736,1789.8531164443389,1837.5561611740065,ajedrezminero56,2022-04-01
4,4,1815.5268788692176,1789.883335407997,1841.4945172534124,ajedrezminero56,2022-05-01
4,5,1817.6884102568122,1792.2166577097448,1843.7960231658476,ajedrezminero56,2022-06-01
4,6,1815.5823511400476,1792.016409042469,1839.3426594402436,ajedrezminero56,2022-07-01
4,7,1817.0723407463806,1792.7679643811314,1841.6177655210265,ajedrezminero56,2022-08-01
4,8,1817.2623280808143,1792.2979572124755,1841.8217719467323,ajedrezminero56,2022-09-01
4,9,1820.6703270124137,1795.6079384152335,1845.9423100535896,ajedrezminero56,2022-10-01
4,10,1817.7608433877053,1789.1961061507693,1847.136142517835,ajedrezminero56,2022-11-01
4,11,1813.6322956073539,1786.4621398023385,1841.1686613816846,ajedrezminero56,2022-12-01
4,12,1816.3839843343487,1787.36226670609,1845.246630752436,ajedrezminero56,2023-01-01
4,13,1817.0398982069466,1790.663956876607,1844.203497199889,ajedrezminero56,2023-02-01
4,14,1816.6182519082693,1790.2479059466702,1841.9559227055233,ajedrezminero56,2023-03-01
4,15,1813.9278466993587,1787.5450574648917,1841.0760062821444,ajedrezminero56,2023-04-01
4,16,1812.8944799795356,1782.0982942555638,1845.8735900997306,ajedrezminero56,2023-05-01
4,17,1813.9834402762008,1782.7526284226897,1846.2561665708688,ajedrezminero56,2023-06-01
4,18,1815.580657027528,1781.815646947162,1850.431160315004,ajedrezminero56,2023-07-01
4,19,1814.8017582981643,1782.227551216907,1847.4209032457513,ajedrezminero56,2023-08-01
4,20,1811.1809239074148,1781.1335932781233,1841.3831104994733,ajedrezminero56,2023-09-01
4,21,1808.789113439363,1778.856006849397,1839.0077865493147,ajedrezminero56,2023-10-01
4,22,1804.5466226743051,1777.0871667689762,1831.326385499403,ajedrezminero56,2023-11-01
4,23,1804.858603412452,1776.6687815869334,1833.6646873734642,ajedrezminero56,2023-12-01
4,24,1803.5328904180528,1778.6929618575407,1828.440327811418,ajedrezminero56,2024-01-01
4,25,1797.889360128511,1775.2962157950724,1820.4266699200266,ajedrezminero56,2024-02-01
4,26,1793.2157336997825,1768.5674233216002,1817.188953656604,ajedrezminero56,2024-03-01
4,27,1793.2054489258203,1762.7880336008043,1823.7167782986419,ajedrezminero56,2024-04-01
4,28,1791.339928897117,1757.2169315146928,1825.9007126011675,ajedrezminero56,2024-05-01
4,29,1789.4686571842387,1757.491225681977,1823.0678079163602,ajedrezminero56,2024-06-01
4,30,1786.9370897491806,1755.3471280388544,1818.1580701332439,ajedrezminero56,2024-07-01
4,31,1785.514111456425,1757.9209660880044,1813.2576189673334,ajedrezminero56,2024-08-01
4,32,1785.0480231600495,1758.509902810478,1811.8441729658089,ajedrezminero56,2024-09-01
4,33,1789.4445447675591,1768.4451070571124,1810.2978805308271,ajedrezminero56,2024-10-01
4,34,1793.812789104168,1773.7921698474338,1813.1519745859234,ajedrezminero56,2024-11-01
4,35,1787.9983779507859,1767.3559300602021,1808.2867827758098,ajedrezminero56,2024-12-01
4,36,1792.2263610911282,1773.7207241289054,1810.778499269292,ajedrezminero56,2025-01-01
4,37,1795.8367739153068,1772.22569902415,1819.5671106152745,ajedrezminero56,2025-02-01
4,38,1795.619393235157,1771.2052667403957,1820.2057347611603,ajedrezminero56,2025-03-01
4,39,1797.9808883769226,1773.3180139629173,1823.5444891028526,ajedrezminero56,2025-04-01
4,40,1800.073359151225,1775.6967246234133,1826.3546546946066,ajedrezminero56,2025-05-01
4,41,1793.8655682267884,1772.3136346388749,1815.3716732006997,ajedrezminero56,2025-06-01
4,42,1776.982272629101,1756.5350068583198,1797.7043476039375,ajedrezminero56,2025-07-01
4,43,1778.7709439511468,1756.2887576368848,1801.8290816369013,ajedrezminero56,2025-08-01
4,44,1785.9279964305774,1762.2825302004599,1809.5823478311102,ajedrezminero56,2025-09-01
4,45,1788.6004001467027,1763.989983932401,1814.8222501670007,ajedrezminero56,2025-10-01
4,46,1782.4354223502232,1758.3053710996287,1808.2211140545428,ajedrezminero56,2025-11-01
4,47,1769.3441851572607,1747.6068608789515,1791.8875289943146,ajedrezminero56,2025-12-01
5,0,1836.141315749291,1791.3827635888765,1883.9260621476444,alekcy2k,2022-01-01
5,1,1842.0037763141156,1802.4710652730466,1882.0648407156327,alekcy2k,2022-02-01
5,2,1833.2037195494033,1789.8380844131887,1877.965474060393,alekcy2k,2022-03-01
5,3,1825.304472937854,1777.2456063174989,1872.4157352557045,alekcy2k,2022-04-01
5,4,1818.002965490008,1770.1610766827357,1866.758098870383,alekcy2k,2022-05-01
5,5,1811.2327796191114,1764.8655943677934,1856.9098042909939,alekcy2k,2022-06-01
5,6,1805.0235901564952,1760.9286123345846,1848.8127909617306,alekcy2k,2022-07-01
5,7,1799.4197990577131,1761.6730280197714,1837.867765269291,alekcy2k,2022-08-01
5,8,1793.6090455771987,1765.8755460567743,1822.2973275033478,alekcy2k,2022-09-01
5,9,1784.644774958429,1764.0820546535824,1805.5880516042182,alekcy2k,2022-10-01
5,10,1779.2084933816357,1751.3041600667536,1806.2224096743932,alekcy2k,2022-11-01
5,11,1771.7298640503507,1736.4076102662273,1804.7447281741192,alekcy2k,2022-12-01
5,12,1771.105280811716,1734.7391193270078,1806.2257861330322,alekcy2k,2023-01-01
5,13,1772.7020273737694,1735.852774004354,1808.8587266806533,alekcy2k,2023-02-01
5,14,1775.122114285484,1733.8102211782063,1816.3910292212602,alekcy2k,2023-03-01
5,15,1770.6249471176354,1726.0937930037003,1816.4775260969964,alekcy2k,2023-04-01
5,16,1766.1918009144497,1719.3605383071142,1813.5644278177922,alekcy2k,2023-05-01
5,17,1761.7287341776073,1716.8917832171717,1808.1459577190658,alekcy2k,2023-06-01
5,18,1757.4790947177994,1713.6972115885105,1802.9458470473717,alekcy2k,2023-07-01
5,19,1753.10975580623,1713.5067499710008,1793.2145794848113,alekcy2k,2023-08-01
5,20,1748.5073500960696,1714.1969123179415,1781.4503931997438,alekcy2k,2023-09-01
5,21,1744.0520090393534,1722.2979602788275,1764.9570552717803,alekcy2k,2023-10-01
5,22,1730.7158469057692,1716.4371440640307,1744.9031567777904,alekcy2k,2023-11-01
5,23,1721.6572530434994,1702.1171710392514,1742.0902775660923,alekcy2k,2023-12-01
5,24,1723.7824902926664,1688.2742846898966,1759.6765984943613,alekcy2k,2024-01-01
5,25,1725.5553822282127,1680.9383115949702,1771.6022258529626,alekcy2k,2024-02-01
5,26,1726.7879117205216,1674.5363785416346,1780.6700924887587,alekcy2k,2024-03-01
5,27,1727.8369727376323,1668.9824341438143,1788.9597840020278,alekcy2k,2024-04-01
5,28,1728.6709732823176,1664.5309359015914,1794.7267367133459,alekcy2k,2024-05-01
5,29,1729.1493433819542,1659.9118911971614,1799.7248540698035,alekcy2k,2024-06-01
5,30,1729.4235209641329,1658.1041666080341,1802.3257025069008,alekcy2k,2024-07-01
5,31,1729.625506538708,1654.479264302829,1806.1114403839792,alekcy2k,2024-08-01
5,32,1729.420325823111,1651.0648272548626,1805.2143712215168,alekcy2k,2024-09-01
5,33,1729.3894596936912,1647.5623364191956,1810.8806767047918,alekcy2k,2024-10-01
5,34,1729.3549814414494,1643.4487049352501,1811.672980106739,alekcy2k,2024-11-01
5,35,1729.1916707750154,1642.0004416993731,1815.384208254166,alekcy2k,2024-12-01
5,36,1729.356356067268,1638.4779476425517,1818.3231580730694,alekcy2k,2025-01-01
5,37,1729.461520544566,1638.519819054971,1819.5595843134524,alekcy2k,2025-02-01
5,38,1729.530921958917,1633.5763775914422,1824.4704709715563,alekcy2k,2025-03-01
5,39,1729.6174001268457,1633.6529364474632,1825.4293273721632,alekcy2k,2025-04-01
5,40,1729.4767542606146,1630.264693657784,1826.968046547013,alekcy2k,2025-05-01
5,41,1729.4677836464593,1627.086679117437,1828.8562319291832,alekcy2k,2025-06-01
5,42,1729.065037884805,1624.0608044854625,1832.5838476934357,alekcy2k,2025-07-01
5,43,1728.9612414624075,1621.9102542181613,1836.0478060550663,alekcy2k,2025-08-01
5,44,1728.5844725076538,1619.9365956333309,1834.4599615585505,alekcy2k,2025-09-01
5,45,1728.3146630082342,1619.6408615150642,1836.2407296563995,alekcy2k,2025-10-01
5,46,1727.9973928439697,1618.0581851545035,1839.838340788849,alekcy2k,2025-11-01
5,47,1727.7696605136996,1618.5012889567345,1840.1463631716365,alekcy2k,2025-12-01
6,0,1758.0905313115636,1685.5958563289662,1833.0887959448094,aleksande,2022-01-01
6,1,1758.5017047171905,1696.9358624982033,1824.1882925228724,aleksande,2022-02-01
6,2,1759.1153455785336,1709.7832638539935,1810.969656190586,aleksande,2022-03-01
6,3,1754.2764100707045,1706.9078589707185,1803.3372845997865,aleksande,2022-04-01
6,4,1749.2184710569115,1704.484386111801,1795.8168219900258,aleksande,2022-05-01
6,5,1743.647200388516,1705.986357965566,1783.2428072221053,aleksande,2022-06-01
6,6,1745.4562209749085,1705.242506234973,1785.5387155802612,aleksande,2022-07-01
6,7,1751.7374340642766,1706.8990937569563,1797.0483894586675,aleksande,2022-08-01
6,8,1756.980182912222,1709.423178684841,1804.4196797926422,aleksande,2022-09-01
6,9,1762.1683685459009,1715.158372717465,1810.08163845685,aleksande,2022-10-01
6,10,1767.4352240837895,1720.9076301325108,1813.201173851858,aleksande,2022-11-01
6,11,1771.6566500382266,1729.7293686700277,1812.5253960574773,aleksande,2022-12-01
6,12,1781.8703551001486,1746.2626801039635,1816.93427256165,aleksande,2023-01-01
6,13,1788.2091098378137,1747.3270111773425,1830.1591070581615,aleksande,2023-02-01
6,14,1794.3363098390678,1754.2642932277188,1837.3403313649565,aleksande,2023-03-01
6,15,1800.7261265749062,1761.1290861613058,1841.4485011563302,aleksande,2023-04-01
6,16,1806.8080566234294,1772.1468161006728,1843.6003679212813,aleksande,2023-05-01
6,17,1813.1021764356212,1788.587631151668,1837.9954961858298,aleksande,2023-06-01
6,18,1817.9245084452086,1798.6180605266145,1837.6524692313617,aleksande,2023-07-01
6,19,1818.3053118971932,1801.476153689783,1834.1949991828922,aleksande,2023-08-01
6,20,1812.0985018428828,1793.6463270479287,1830.4588466437533,aleksande,2023-09-01
6,21,1817.3485150265976,1800.8942506019876,1834.4164880142864,aleksande,2023-10-01
6,22,1822.0816498459485,1800.2007275079416,1845.1500134891623,aleksande,2023-11-01
6,23,1822.9871537749991,1803.949523762244,1841.2502989734546,aleksande,2023-12-01
6,24,1817.222964844288,1798.739789228448,1836.3692265454386,aleksande,2024-01-01
6,25,1817.6310017990852,1798.7897257489653,1836.9609910517656,aleksande,2024-02-01
6,26,1809.830524066219,1794.7418703328347,1824.655755247814,aleksande,2024-03-01
6,27,1807.3325349625209,1789.9101214802315,1824.9441101447358,aleksande,2024-04-01
6,28,1811.7003056238864,1787.857971349917,1835.3002101730872,aleksande,2024-05-01
